periodsEnd,runs,printPeriodData,printEveryNPeriods,dataTakingForm
184,1000.0,0.6,0.2,0.0,0.8999999999999999,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,56.47000000000002,0.784380344764277,0.02271999999999999,0.004614601332135361
185,1000.0,0.6,0.2,0.0,0.8999999999999999,0.0,0.9999900000000007,0.0001000000000000001,0.9999900000000007,0.0001000000000000001,56.09000000000007,0.473435755030621,0.022790000000000005,0.004973251685088169
186,1000.0,0.6,0.2,0.0,0.8999999999999999,0.0,0.9999800000000006,0.00014070529413628993,0.9999800000000006,0.00014070529413628993,55.70000000000001,0.5222329678670933,0.022219999999999997,0.005165112180619491
187,1000.0,0.6,0.2,0.0,0.8999999999999999,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,55.38999999999998,0.4902071300001967,0.022050000000000004,0.0047276854909152006
188,1000.0,0.6,0.2,0.0,0.8999999999999999,0.0,0.9999900000000007,0.00010000000000000017,0.9999900000000007,0.00010000000000000017,55.15999999999994,0.41971611377407975,0.02273,0.005050962504535371
189,1000.0,0.6,0.2,0.0,0.8999999999999999,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,54.989999999999924,0.3331817837308952,0.022479999999999986,0.004455118495402879
190,1000.0,0.6,0.2,0.0,0.8999999999999999,0.0,0.9999500000000008,0.00021904291355759038,0.9999500000000008,0.00021904291355759038,54.919999999999916,0.3673547263197998,0.02307,0.004856017822342611
191,1000.0,0.6,0.2,0.0,0.8999999999999999,0.0,0.9999800000000008,0.00014070529413628976,0.9999800000000008,0.00014070529413628976,54.82999999999993,0.4725815626252611,0.022829999999999996,0.00472272605749491
192,1000.0,0.6,0.2,0.0,0.8999999999999999,0.0,0.9999700000000008,0.00017144660799776548,0.9999700000000008,0.00017144660799776548,54.59999999999992,0.49236596391733034,0.02280000000000001,0.004380858271151806
193,1000.0,0.6,0.2,0.0,0.8999999999999999,0.0,0.9999800000000008,0.00014070529413628963,0.9999800000000008,0.00014070529413628963,54.39999999999991,0.49236596391733056,0.023300000000000005,0.005275251920835899
194,1000.0,0.6,0.2,0.0,0.8999999999999999,0.0,0.9999300000000008,0.0002564323999762429,0.9999300000000008,0.0002564323999762429,54.30999999999993,0.4648231987117316,0.02226,0.004051736128694176
195,1000.0,0.6,0.2,0.0,0.8999999999999999,0.0,0.9999500000000008,0.00021904291355759038,0.9999500000000008,0.00021904291355759038,54.23999999999993,0.4292346959909277,0.023,0.004905161165609755
196,1000.0,0.6,0.2,0.0,0.8999999999999999,0.0,0.9999500000000009,0.00021904291355759046,0.9999500000000009,0.00021904291355759046,54.19999999999993,0.4020151261036846,0.022690000000000005,0.0042036419995768026
197,1000.0,0.6,0.2,0.0,0.8999999999999999,0.0,0.9999400000000008,0.00023868325657594227,0.9999400000000008,0.00023868325657594227,54.089999999999925,0.28762349126466125,0.02178,0.00529070081856035
198,1000.0,0.6,0.2,0.0,0.8999999999999999,0.0,0.999860000000001,0.0003487350880197772,0.999860000000001,0.0003487350880197772,54.059999999999924,0.23868325657594197,0.02251,0.004551600894967691
199,1000.0,0.6,0.2,0.0,0.8999999999999999,0.0,0.9998800000000007,0.0003834979883528819,0.9998800000000007,0.0003834979883528819,54.05999999999993,0.23868325657594183,0.02292,0.004696183707452406
200,1000.0,0.6,0.2,0.0,0.8999999999999999,0.0,0.9998600000000009,0.0003765875486765095,0.9998600000000009,0.0003765875486765095,54.00999999999993,0.10000000000000003,0.02243999999999999,0.004528964026299521
201,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,59.28999999999999,1.695478240687996,0.02223000000000001,0.004433242195463313
202,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,57.97000000000001,1.2906423113154075,0.022440000000000012,0.004479628411717953
203,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,0.9999900000000007,0.00010000000000000017,0.9999900000000007,0.00010000000000000017,57.120000000000026,0.8561128973034422,0.02292999999999999,0.004911859488662481
204,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,0.9999900000000007,0.00010000000000000024,0.9999900000000007,0.00010000000000000024,56.570000000000014,0.6705191716841205,0.022889999999999997,0.004449253711113648
205,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,56.04000000000005,0.5846521887568553,0.02275999999999999,0.004599341191294617
206,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,55.679999999999986,0.5482755334738739,0.02321,0.004619447253654158
207,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,0.9999900000000007,0.0001000000000000003,0.9999900000000007,0.0001000000000000003,55.39999999999996,0.49236596391733123,0.02259,0.004853604304789869
208,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,0.9999800000000008,0.00014070529413628982,0.9999800000000008,0.00014070529413628982,55.08999999999992,0.3509007169147891,0.022279999999999998,0.004537342255932953
209,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,0.9999700000000008,0.0001714466079977654,0.9999700000000008,0.0001714466079977654,55.029999999999916,0.33196689624421905,0.022719999999999994,0.004815966710177236
210,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,0.9999800000000008,0.00014070529413628955,0.9999800000000008,0.00014070529413628955,54.88999999999993,0.3732196796699357,0.022430000000000005,0.004346727551163106
211,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,0.9999600000000007,0.00019694638556693229,0.9999600000000007,0.00019694638556693229,54.7399999999999,0.504925236990087,0.023249999999999996,0.0044797524282243345
212,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,0.9999400000000008,0.0002386832565759421,0.9999400000000008,0.0002386832565759421,54.63999999999993,0.4824181513244216,0.023199999999999995,0.00497874269147129
213,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,0.9999500000000009,0.00021904291355759046,0.9999500000000009,0.00021904291355759046,54.39999999999992,0.49236596391733084,0.022260000000000002,0.004487063335160021
214,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,0.9999800000000008,0.00014070529413628984,0.9999800000000008,0.00014070529413628984,54.36999999999994,0.4852365870939093,0.02255000000000001,0.0047276854909152006
215,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,0.9999400000000009,0.00023868325657594225,0.9999400000000009,0.00023868325657594225,54.15999999999993,0.3684529491774702,0.023170000000000003,0.005087229008988978
216,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,0.9999500000000008,0.0002611164839335469,0.9999500000000008,0.0002611164839335469,54.10999999999992,0.31446603773521986,0.021659999999999992,0.004449991487904694
217,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,0.9999600000000008,0.00019694638556693277,0.9999600000000008,0.00019694638556693277,54.109999999999935,0.31446603773522036,0.02272,0.005369348097292537
218,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,0.9999600000000008,0.00019694638556693277,0.9999600000000008,0.00019694638556693277,54.059999999999924,0.23868325657594172,0.023309999999999997,0.0045119258357684405
219,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,0.9999100000000009,0.0003509007169147898,0.9999100000000009,0.0003509007169147898,54.03999999999993,0.1969463855669321,0.022790000000000008,0.004746705396505257
220,1000.0,0.6,0.2,0.0,0.9999999999999999,0.0,0.9999000000000009,0.0003333333333333338,0.9999000000000009,0.0003333333333333338,54.049999999999926,0.2190429135575899,0.02302999999999999,0.004445983319443256
221,1000.0,0.6,0.2,1.0,0.0,0.0,0.9816000000000007,0.12944887060538626,0.9816000000000007,0.12944887060538626,59.20000000000003,1.8586407545691703,0.0227,0.005618332187193685
222,1000.0,0.6,0.2,1.0,0.0,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,57.93,1.28121627819629,0.022609999999999998,0.004904944938374421
223,1000.0,0.6,0.2,1.0,0.0,0.0,0.9999900000000007,0.00010000000000000025,0.9999900000000007,0.00010000000000000025,57.120000000000026,1.0850685404036646,0.02235000000000001,0.004955101442254265
224,1000.0,0.6,0.2,1.0,0.0,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,56.48000000000003,0.6739001514626737,0.022779999999999988,0.0043637163292336275
225,1000.0,0.6,0.2,1.0,0.0,0.0,0.9999900000000007,0.00010000000000000022,0.9999900000000007,0.00010000000000000022,56.03000000000004,0.5938234271450243,0.022959999999999994,0.0041461190323365095
226,1000.0,0.6,0.2,1.0,0.0,0.0,0.9999900000000007,0.00010000000000000036,0.9999900000000007,0.00010000000000000036,55.69000000000001,0.5259911279353168,0.022570000000000003,0.004656384777047447
227,1000.0,0.6,0.2,1.0,0.0,0.0,0.9999600000000008,0.00019694638556693285,0.9999600000000008,0.00019694638556693285,55.38999999999997,0.5298179599702817,0.02287999999999999,0.00454446049736613
228,1000.0,0.6,0.2,1.0,0.0,0.0,0.9999700000000007,0.00017144660799776516,0.9999700000000007,0.00017144660799776516,55.089999999999925,0.40439504637835716,0.022390000000000004,0.00498461268669529
229,1000.0,0.6,0.2,1.0,0.0,0.0,0.9999900000000007,0.00010000000000000029,0.9999900000000007,0.00010000000000000029,54.989999999999924,0.3331817837308952,0.022479999999999997,0.00451368290128287
230,1000.0,0.6,0.2,1.0,0.0,0.0,0.9999800000000008,0.00014070529413628957,0.9999800000000008,0.00014070529413628957,54.85999999999991,0.40251733132897727,0.0222,0.0046774766572146445
231,1000.0,0.6,0.2,1.0,0.0,0.0,0.9999700000000008,0.00017144660799776564,0.9999700000000008,0.00017144660799776564,54.76999999999991,0.42295258468165087,0.023520000000000003,0.004795789399003668
232,1000.0,0.6,0.2,1.0,0.0,0.0,0.9999600000000007,0.00019694638556693226,0.9999600000000007,0.00019694638556693226,54.63999999999994,0.5029207620781758,0.022479999999999997,0.004967530939648354
233,1000.0,0.6,0.2,1.0,0.0,0.0,0.9999900000000007,0.00010000000000000036,0.9999900000000007,0.00010000000000000036,54.41999999999993,0.496044963748858,0.022680000000000006,0.0043085069714731035
234,1000.0,0.6,0.2,1.0,0.0,0.0,0.9999700000000008,0.0001714466079977656,0.9999700000000008,0.0001714466079977656,54.349999999999916,0.47937248544110256,0.022960000000000005,0.004996807061322341
235,1000.0,0.6,0.2,1.0,0.0,0.0,0.9999400000000008,0.00023868325657594208,0.9999400000000008,0.00023868325657594208,54.26999999999991,0.4682872294787992,0.02249,0.005113845338042024
236,1000.0,0.6,0.2,1.0,0.0,0.0,0.9999500000000007,0.00026111648393354665,0.9999500000000007,0.00026111648393354665,54.18999999999992,0.3942772444036623,0.022149999999999996,0.005401786086961696
237,1000.0,0.6,0.2,1.0,0.0,0.0,0.9999500000000009,0.00021904291355759046,0.9999500000000009,0.00021904291355759046,54.15999999999992,0.36845294917747085,0.02236,0.004674279504788828
238,1000.0,0.6,0.2,1.0,0.0,0.0,0.9999200000000008,0.0002726599243442912,0.9999200000000008,0.0002726599243442912,54.03999999999993,0.19694638556693222,0.022359999999999988,0.00479797937267409
239,1000.0,0.6,0.2,1.0,0.0,0.0,0.9999400000000008,0.00023868325657594222,0.9999400000000008,0.00023868325657594222,54.08999999999993,0.2876234912646618,0.022929999999999996,0.004582035628959089
240,1000.0,0.6,0.2,1.0,0.0,0.0,0.9999600000000007,0.00019694638556693226,0.9999600000000007,0.00019694638556693226,54.05999999999993,0.2777979790634142,0.022399999999999996,0.004406148138015947
241,1000.0,0.6,0.2,1.0,0.1,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,59.340000000000025,2.128308476160581,0.02202999999999999,0.004626351836288645
242,1000.0,0.6,0.2,1.0,0.1,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,57.959999999999994,1.1799674708750367,0.02263,0.004554174464214678
243,1000.0,0.6,0.2,1.0,0.1,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,57.25000000000001,1.1492202011394808,0.02233000000000001,0.004974795056943137
244,1000.0,0.6,0.2,1.0,0.1,0.0,0.9999900000000007,0.00010000000000000015,0.9999900000000007,0.00010000000000000015,56.53000000000004,0.6583573068132098,0.02294,0.004766931545935642
245,1000.0,0.6,0.2,1.0,0.1,0.0,0.9999800000000008,0.00014070529413628984,0.9999800000000008,0.00014070529413628984,56.18000000000005,0.6093546843285369,0.022369999999999998,0.005242898034291702
246,1000.0,0.6,0.2,1.0,0.1,0.0,0.9999900000000007,0.00010000000000000018,0.9999900000000007,0.00010000000000000018,55.780000000000015,0.5787482137765051,0.02175,0.004689069602530308
247,1000.0,0.6,0.2,1.0,0.1,0.0,0.9999900000000007,0.00010000000000000025,0.9999900000000007,0.00010000000000000025,55.42999999999995,0.49756985195624265,0.02213,0.004551955956542531
248,1000.0,0.6,0.2,1.0,0.1,0.0,0.9999700000000007,0.00017144660799776518,0.9999700000000007,0.00017144660799776518,55.14999999999995,0.38599209705627285,0.02194,0.004336409164786509
249,1000.0,0.6,0.2,1.0,0.1,0.0,0.9999600000000007,0.00019694638556693229,0.9999600000000007,0.00019694638556693229,55.029999999999916,0.26419307295608624,0.02231,0.004547604542031669
250,1000.0,0.6,0.2,1.0,0.1,0.0,0.9999600000000007,0.00019694638556693229,0.9999600000000007,0.00019694638556693229,54.92999999999993,0.3828389433765281,0.022020000000000012,0.005124668010927363
251,1000.0,0.6,0.2,1.0,0.1,0.0,0.9999800000000006,0.0001407052941362899,0.9999800000000006,0.0001407052941362899,54.80999999999991,0.39427724440366296,0.022319999999999982,0.004631643467725169
252,1000.0,0.6,0.2,1.0,0.1,0.0,0.9999700000000008,0.0001714466079977656,0.9999700000000008,0.0001714466079977656,54.60999999999993,0.5103969538555749,0.022769999999999995,0.004111710303044418
253,1000.0,0.6,0.2,1.0,0.1,0.0,0.9999700000000008,0.00017144660799776562,0.9999700000000008,0.00017144660799776562,54.39999999999993,0.49236596391733123,0.023239999999999993,0.004544104850120527
254,1000.0,0.6,0.2,1.0,0.1,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,54.27999999999993,0.4512608598542127,0.02197999999999999,0.0041608565551731385
255,1000.0,0.6,0.2,1.0,0.1,0.0,0.9999400000000007,0.00023868325657594214,0.9999400000000007,0.00023868325657594214,54.259999999999934,0.46319051646752735,0.02216,0.0051751543186867605
256,1000.0,0.6,0.2,1.0,0.1,0.0,0.9999700000000008,0.00017144660799776548,0.9999700000000008,0.00017144660799776548,54.15999999999993,0.3684529491774702,0.022400000000000003,0.004481161465603319
257,1000.0,0.6,0.2,1.0,0.1,0.0,0.9999200000000009,0.0002726599243442913,0.9999200000000009,0.0002726599243442913,54.07999999999992,0.27265992434429076,0.022539999999999998,0.004555870893249675
258,1000.0,0.6,0.2,1.0,0.1,0.0,0.9999700000000008,0.00017144660799776567,0.9999700000000008,0.00017144660799776567,54.05999999999993,0.2386832565759419,0.02223,0.004541292033478286
259,1000.0,0.6,0.2,1.0,0.1,0.0,0.9999400000000008,0.0002777979790634145,0.9999400000000008,0.0002777979790634145,54.05999999999993,0.23868325657594186,0.021999999999999995,0.004796884510815431
260,1000.0,0.6,0.2,1.0,0.1,0.0,0.9999100000000009,0.0002876234912646619,0.9999100000000009,0.0002876234912646619,54.069999999999936,0.29318866956210277,0.02273,0.004552399744568071
261,1000.0,0.6,0.2,1.0,0.2,0.0,0.9907800000000007,0.0922000000000002,0.9907800000000007,0.0922000000000002,59.43000000000001,2.6218005995571776,0.022129999999999993,0.004143036021415633
262,1000.0,0.6,0.2,1.0,0.2,0.0,0.9999900000000007,0.00010000000000000015,0.9999900000000007,0.00010000000000000015,57.96999999999999,1.3518038827336372,0.023219999999999998,0.004665757487192504
263,1000.0,0.6,0.2,1.0,0.2,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,57.11999999999999,0.7691002220225595,0.022449999999999994,0.004831243017165365
264,1000.0,0.6,0.2,1.0,0.2,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,56.49000000000003,0.658970730945179,0.022410000000000003,0.004876443065359933
265,1000.0,0.6,0.2,1.0,0.2,0.0,0.9999700000000007,0.00017144660799776518,0.9999700000000007,0.00017144660799776518,56.140000000000036,0.6516490348695878,0.02225999999999999,0.004639792750509099
266,1000.0,0.6,0.2,1.0,0.2,0.0,0.9999900000000007,0.00010000000000000018,0.9999900000000007,0.00010000000000000018,55.72000000000003,0.5140451577852124,0.022399999999999996,0.004394670785523225
267,1000.0,0.6,0.2,1.0,0.2,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,55.41999999999997,0.5160064207571703,0.022660000000000003,0.004555427443382145
268,1000.0,0.6,0.2,1.0,0.2,0.0,0.9999700000000008,0.0001714466079977656,0.9999700000000008,0.0001714466079977656,55.259999999999934,0.4845074558223795,0.022350000000000002,0.00484794031033028
269,1000.0,0.6,0.2,1.0,0.2,0.0,0.9999800000000008,0.00014070529413628984,0.9999800000000008,0.00014070529413628984,55.04999999999992,0.32952368440805374,0.0229,0.0044687466889159165
270,1000.0,0.6,0.2,1.0,0.2,0.0,0.9999700000000008,0.00017144660799776562,0.9999700000000008,0.00017144660799776562,54.85999999999992,0.4025173313289775,0.022589999999999996,0.004185339975088133
271,1000.0,0.6,0.2,1.0,0.2,0.0,0.9999600000000007,0.00019694638556693226,0.9999600000000007,0.00019694638556693226,54.78999999999992,0.4093601807403328,0.02206,0.004284857057125708
272,1000.0,0.6,0.2,1.0,0.2,0.0,0.9999900000000007,0.0001000000000000002,0.9999900000000007,0.0001000000000000002,54.66999999999992,0.4934930126509938,0.02248,0.004611097724210824
273,1000.0,0.6,0.2,1.0,0.2,0.0,0.9999600000000007,0.0001969463855669322,0.9999600000000007,0.0001969463855669322,54.50999999999993,0.5024183937956916,0.02294999999999999,0.005019909854718005
274,1000.0,0.6,0.2,1.0,0.2,0.0,0.9999500000000008,0.00021904291355759036,0.9999500000000008,0.00021904291355759036,54.25999999999992,0.440844002276808,0.022089999999999988,0.004568435843984903
275,1000.0,0.6,0.2,1.0,0.2,0.0,0.9999700000000008,0.00017144660799776545,0.9999700000000008,0.00017144660799776545,54.199999999999925,0.4020151261036852,0.021649999999999992,0.004319032345796962
276,1000.0,0.6,0.2,1.0,0.2,0.0,0.9999200000000009,0.0002726599243442911,0.9999200000000009,0.0002726599243442911,54.17999999999992,0.3861229196653693,0.022969999999999997,0.004628534685333289
